Order ID,Created Time,Order Status,Seller SKU,Product Name,Quantity,SKU Unit Original Price,SKU Subtotal Before Discount,SKU Seller Discount,Commission Fee,Transaction Fee,Campaign Service Fee,Platform Service Fee,Tax Withheld,Province,Shipping Provider Name
TT260008577,09/05/2026 17:31:42,Completed,LAN-078,Váy/Đầm mẫu 078,1,299000,299000,0.0,56810.0,17940.0,26910.0,2990.0,4485.0,Hà Nội,J&T Express
TT260008578,09/05/2026 18:29:26,Completed,LAN-066,Váy/Đầm mẫu 066,1,209000,209000,0.0,39710.0,12540.0,18810.0,2090.0,3135.0,Hà Nội,J&T Express
TT260008582,09/05/2026 19:57:40,Completed,LAN-012,Áo mẫu 012,1,269000,269000,0.0,51110.0,16140.0,24210.0,2690.0,4035.0,TP.HCM,J&T Express
TT260008587,09/05/2026 21:24:49,Completed,LAN-075,Váy/Đầm mẫu 075,1,229000,229000,0.0,43510.0,13740.0,20610.0,2290.0,3435.0,Nghệ An,J&T Express
TT260008588,09/05/2026 22:01:59,Completed,LAN-135,Set đồ mẫu 135,1,279000,279000,0.0,53010.0,16740.0,25110.0,2790.0,4185.0,TP.HCM,J&T Express
TT260008590,09/05/2026 22:37:40,Completed,LAN-044,Áo mẫu 044,2,249000,498000,0.0,94620.0,29880.0,44820.0,4980.0,7470.0,Đà Nẵng,J&T Express
TT260008591,09/05/2026 22:37:44,Returned,LAN-122,Chân váy mẫu 122,1,239000,239000,17000.0,0.0,0.0,0.0,0.0,0.0,Cần Thơ,J&T Express
TT260008592,09/05/2026 22:55:09,Completed,LAN-027,Áo mẫu 027,1,199000,199000,16000.0,34770.0,10980.0,16470.0,1830.0,2745.0,Hà Nội,Best Express
TT260008593,09/05/2026 22:56:19,Completed,LAN-009,Áo mẫu 009,1,199000,199000,19000.0,34200.0,10800.0,16200.0,1800.0,2700.0,Bình Dương,Best Express
TT260008594,09/05/2026 22:57:05,Completed,LAN-068,Váy/Đầm mẫu 068,2,219000,438000,39000.0,75810.0,23940.0,35910.0,3990.0,5985.0,Hà Nội,GHN
TT260008595,09/05/2026 22:59:59,Completed,LAN-025,Áo mẫu 025,3,119000,357000,0.0,67830.0,21420.0,32130.0,3570.0,5355.0,Hà Nội,J&T Express
TT260008597,10/05/2026 07:17:51,Completed,LAN-089,Quần mẫu 089,1,219000,219000,20000.0,37810.0,11940.0,17910.0,1990.0,2985.0,Thanh Hoá,GHN
TT260008600,10/05/2026 07:55:21,Completed,LAN-037,Áo mẫu 037,1,209000,209000,18000.0,36290.0,11460.0,17190.0,1910.0,2865.0,Hà Nội,GHN
TT260008604,10/05/2026 08:51:30,Completed,LAN-039,Áo mẫu 039,1,249000,249000,0.0,47310.0,14940.0,22410.0,2490.0,3735.0,TP.HCM,Best Express
TT260008606,10/05/2026 09:13:27,Completed,LAN-020,Áo mẫu 020,1,129000,129000,0.0,24510.0,7740.0,11610.0,1290.0,1935.0,TP.HCM,J&T Express
TT260008607,10/05/2026 09:24:33,Completed,LAN-095,Quần mẫu 095,3,149000,447000,0.0,84930.0,26820.0,40230.0,4470.0,6705.0,Hải Phòng,J&T Express
TT260008608,10/05/2026 09:25:48,Completed,LAN-005,Áo mẫu 005,2,229000,458000,26000.0,82080.0,25920.0,38880.0,4320.0,6480.0,Hà Nội,Best Express
TT260008613,10/05/2026 11:46:24,Cancelled,LAN-044,Áo mẫu 044,1,249000,249000,17000.0,0.0,0.0,0.0,0.0,0.0,TP.HCM,GHN
TT260008619,10/05/2026 13:04:50,Completed,LAN-028,Áo mẫu 028,1,169000,169000,0.0,32110.0,10140.0,15210.0,1690.0,2535.0,TP.HCM,Best Express
TT260008621,10/05/2026 13:13:32,Completed,LAN-143,Phụ kiện mẫu 143,2,189000,378000,32000.0,65740.0,20760.0,31140.0,3460.0,5190.0,Hải Phòng,J&T Express
TT260008623,10/05/2026 13:16:33,Returned,LAN-025,Áo mẫu 025,1,119000,119000,7000.0,0.0,0.0,0.0,0.0,0.0,Đà Nẵng,GHN
TT260008629,10/05/2026 15:05:05,Completed,LAN-060,Váy/Đầm mẫu 060,1,259000,259000,22000.0,45030.0,14220.0,21330.0,2370.0,3555.0,Thanh Hoá,J&T Express
TT260008633,10/05/2026 16:05:24,Completed,LAN-044,Áo mẫu 044,2,249000,498000,0.0,94620.0,29880.0,44820.0,4980.0,7470.0,Khánh Hoà,J&T Express
TT260008634,10/05/2026 16:06:15,Completed,LAN-122,Chân váy mẫu 122,1,239000,239000,21000.0,41420.0,13080.0,19620.0,2180.0,3270.0,TP.HCM,J&T Express
TT260008635,10/05/2026 16:08:21,Completed,LAN-087,Quần mẫu 087,1,249000,249000,13000.0,44840.0,14160.0,21240.0,2360.0,3540.0,Nghệ An,J&T Express
TT260008636,10/05/2026 16:12:34,Completed,LAN-009,Áo mẫu 009,1,199000,199000,0.0,37810.0,11940.0,17910.0,1990.0,2985.0,TP.HCM,J&T Express
TT260008639,10/05/2026 16:31:45,Completed,LAN-090,Quần mẫu 090,2,249000,498000,45000.0,86070.0,27180.0,40770.0,4530.0,6795.0,Đà Nẵng,GHN
TT260008640,10/05/2026 16:44:48,Completed,LAN-042,Áo mẫu 042,1,219000,219000,12000.0,39330.0,12420.0,18630.0,2070.0,3105.0,Hà Nội,GHN
TT260008645,10/05/2026 18:17:21,Completed,LAN-122,Chân váy mẫu 122,1,239000,239000,20000.0,41610.0,13140.0,19710.0,2190.0,3285.0,Hà Nội,Best Express
TT260008650,10/05/2026 18:48:44,Completed,LAN-070,Váy/Đầm mẫu 070,2,169000,338000,0.0,64220.0,20280.0,30420.0,3380.0,5070.0,Đồng Nai,J&T Express
TT260008651,10/05/2026 18:59:25,Returned,LAN-025,Áo mẫu 025,1,119000,119000,10000.0,0.0,0.0,0.0,0.0,0.0,Hải Phòng,Best Express
TT260008655,10/05/2026 19:55:13,Completed,LAN-102,Quần mẫu 102,1,109000,109000,0.0,20710.0,6540.0,9810.0,1090.0,1635.0,TP.HCM,J&T Express
TT260008659,10/05/2026 21:26:32,Completed,LAN-011,Áo mẫu 011,1,259000,259000,17000.0,45980.0,14520.0,21780.0,2420.0,3630.0,Hải Phòng,GHN
TT260008663,10/05/2026 22:04:28,Completed,LAN-118,Chân váy mẫu 118,1,299000,299000,0.0,56810.0,17940.0,26910.0,2990.0,4485.0,Hải Phòng,J&T Express
TT260008664,10/05/2026 22:09:00,Completed,LAN-027,Áo mẫu 027,1,199000,199000,11000.0,35720.0,11280.0,16920.0,1880.0,2820.0,Hà Nội,J&T Express
TT260008665,10/05/2026 22:22:28,Completed,LAN-131,Set đồ mẫu 131,2,259000,518000,0.0,98420.0,31080.0,46620.0,5180.0,7770.0,Hà Nội,GHN
TT260008668,11/05/2026 07:09:09,Completed,LAN-132,Set đồ mẫu 132,1,209000,209000,11000.0,37620.0,11880.0,17820.0,1980.0,2970.0,Nghệ An,GHN
TT260008671,11/05/2026 07:55:10,Returned,LAN-135,Set đồ mẫu 135,1,279000,279000,0.0,0.0,0.0,0.0,0.0,0.0,Hải Phòng,J&T Express
TT260008675,11/05/2026 08:37:59,Completed,LAN-042,Áo mẫu 042,1,219000,219000,20000.0,37810.0,11940.0,17910.0,1990.0,2985.0,Đồng Nai,J&T Express
TT260008681,11/05/2026 10:18:39,Completed,LAN-078,Váy/Đầm mẫu 078,1,299000,299000,0.0,56810.0,17940.0,26910.0,2990.0,4485.0,Hà Nội,GHN
TT260008683,11/05/2026 10:54:28,Completed,LAN-011,Áo mẫu 011,1,259000,259000,0.0,49210.0,15540.0,23310.0,2590.0,3885.0,Khánh Hoà,GHN
TT260008686,11/05/2026 11:21:37,Cancelled,LAN-011,Áo mẫu 011,1,259000,259000,0.0,0.0,0.0,0.0,0.0,0.0,TP.HCM,J&T Express
TT260008687,11/05/2026 12:07:33,Completed,LAN-038,Áo mẫu 038,2,229000,458000,0.0,87020.0,27480.0,41220.0,4580.0,6870.0,TP.HCM,J&T Express
TT260008688,11/05/2026 12:07:35,Completed,LAN-059,Váy/Đầm mẫu 059,1,99000,99000,0.0,18810.0,5940.0,8910.0,990.0,1485.0,Hà Nội,J&T Express
TT260008689,11/05/2026 12:53:32,Cancelled,LAN-042,Áo mẫu 042,1,219000,219000,0.0,0.0,0.0,0.0,0.0,0.0,Khánh Hoà,J&T Express
TT260008692,11/05/2026 13:03:28,Returned,LAN-013,Áo mẫu 013,1,189000,189000,18000.0,0.0,0.0,0.0,0.0,0.0,Hà Nội,J&T Express
TT260008698,11/05/2026 14:01:10,Completed,LAN-052,Váy/Đầm mẫu 052,1,139000,139000,11000.0,24320.0,7680.0,11520.0,1280.0,1920.0,TP.HCM,J&T Express
TT260008702,11/05/2026 14:35:33,Completed,LAN-020,Áo mẫu 020,2,129000,258000,25000.0,44270.0,13980.0,20970.0,2330.0,3495.0,Hà Nội,GHN
TT260008703,11/05/2026 14:47:02,Completed,LAN-036,Áo mẫu 036,1,279000,279000,70000.0,39710.0,12540.0,18810.0,2090.0,3135.0,Hải Phòng,Best Express
TT260008706,11/05/2026 15:27:32,Completed,LAN-005,Áo mẫu 005,1,229000,229000,0.0,43510.0,13740.0,20610.0,2290.0,3435.0,Đồng Nai,J&T Express
TT260008707,11/05/2026 15:35:27,Returned,LAN-009,Áo mẫu 009,1,199000,199000,0.0,0.0,0.0,0.0,0.0,0.0,Cần Thơ,J&T Express
TT260008709,11/05/2026 15:48:36,Cancelled,LAN-001,Áo mẫu 001,2,149000,298000,0.0,0.0,0.0,0.0,0.0,0.0,Bình Dương,GHN
TT260008711,11/05/2026 16:34:00,Completed,LAN-050,Váy/Đầm mẫu 050,1,289000,289000,26000.0,49970.0,15780.0,23670.0,2630.0,3945.0,Hà Nội,J&T Express
TT260008715,11/05/2026 18:43:01,Completed,LAN-010,Áo mẫu 010,1,229000,229000,15000.0,40660.0,12840.0,19260.0,2140.0,3210.0,TP.HCM,J&T Express
TT260008717,11/05/2026 18:55:15,Completed,LAN-095,Quần mẫu 095,1,149000,149000,10000.0,26410.0,8340.0,12510.0,1390.0,2085.0,Đà Nẵng,J&T Express
TT260008718,11/05/2026 18:56:36,Completed,LAN-004,Áo mẫu 004,1,179000,179000,13000.0,31540.0,9960.0,14940.0,1660.0,2490.0,Nghệ An,Best Express
TT260008722,11/05/2026 20:42:54,Completed,LAN-122,Chân váy mẫu 122,1,239000,239000,21000.0,41420.0,13080.0,19620.0,2180.0,3270.0,Đồng Nai,J&T Express
TT260008723,11/05/2026 20:47:19,Completed,LAN-059,Váy/Đầm mẫu 059,1,99000,99000,10000.0,16910.0,5340.0,8010.0,890.0,1335.0,Hải Phòng,Best Express
TT260008724,11/05/2026 20:57:09,Completed,LAN-117,Chân váy mẫu 117,1,259000,259000,21000.0,45220.0,14280.0,21420.0,2380.0,3570.0,Hà Nội,GHN
TT260008725,11/05/2026 21:05:11,Completed,LAN-034,Áo mẫu 034,1,279000,279000,70000.0,39710.0,12540.0,18810.0,2090.0,3135.0,Hà Nội,GHN
TT260008726,11/05/2026 21:10:14,Completed,LAN-011,Áo mẫu 011,1,259000,259000,23000.0,44840.0,14160.0,21240.0,2360.0,3540.0,TP.HCM,J&T Express
TT260008728,11/05/2026 21:25:51,Completed,LAN-127,Chân váy mẫu 127,3,279000,837000,209000.0,119320.0,37680.0,56520.0,6280.0,9420.0,Nghệ An,J&T Express
TT260008731,11/05/2026 21:56:39,Completed,LAN-087,Quần mẫu 087,1,249000,249000,0.0,47310.0,14940.0,22410.0,2490.0,3735.0,Đồng Nai,Best Express
TT260008733,11/05/2026 22:07:01,Completed,LAN-040,Áo mẫu 040,1,249000,249000,0.0,47310.0,14940.0,22410.0,2490.0,3735.0,Thanh Hoá,J&T Express
TT260008734,11/05/2026 22:18:21,Completed,LAN-097,Quần mẫu 097,1,259000,259000,23000.0,44840.0,14160.0,21240.0,2360.0,3540.0,Khánh Hoà,J&T Express
TT260008736,11/05/2026 22:43:12,Completed,LAN-087,Quần mẫu 087,2,249000,498000,35000.0,87970.0,27780.0,41670.0,4630.0,6945.0,TP.HCM,Best Express
TT260008737,11/05/2026 22:48:52,Completed,LAN-076,Váy/Đầm mẫu 076,1,169000,169000,16000.0,29070.0,9180.0,13770.0,1530.0,2295.0,Khánh Hoà,Best Express
TT260008738,11/05/2026 22:53:22,Completed,LAN-004,Áo mẫu 004,2,179000,358000,29000.0,62510.0,19740.0,29610.0,3290.0,4935.0,Khánh Hoà,J&T Express
TT260008740,12/05/2026 07:13:18,Completed,LAN-045,Áo mẫu 045,2,159000,318000,0.0,60420.0,19080.0,28620.0,3180.0,4770.0,Thanh Hoá,J&T Express
TT260008742,12/05/2026 07:37:45,Completed,LAN-036,Áo mẫu 036,1,279000,279000,70000.0,39710.0,12540.0,18810.0,2090.0,3135.0,Thanh Hoá,J&T Express
TT260008744,12/05/2026 08:51:31,Completed,LAN-137,Set đồ mẫu 137,1,99000,99000,6000.0,17670.0,5580.0,8370.0,930.0,1395.0,Hải Phòng,J&T Express
TT260008746,12/05/2026 09:28:34,Completed,LAN-093,Quần mẫu 093,2,159000,318000,0.0,60420.0,19080.0,28620.0,3180.0,4770.0,Hà Nội,GHN
TT260008747,12/05/2026 10:03:22,Cancelled,LAN-087,Quần mẫu 087,2,249000,498000,27000.0,0.0,0.0,0.0,0.0,0.0,TP.HCM,J&T Express
TT260008749,12/05/2026 10:24:53,Completed,LAN-130,Chân váy mẫu 130,2,99000,198000,0.0,37620.0,11880.0,17820.0,1980.0,2970.0,Hà Nội,J&T Express
TT260008751,12/05/2026 10:37:44,Completed,LAN-068,Váy/Đầm mẫu 068,1,219000,219000,19000.0,38000.0,12000.0,18000.0,2000.0,3000.0,Nghệ An,J&T Express
TT260008752,12/05/2026 10:38:37,Completed,LAN-122,Chân váy mẫu 122,1,239000,239000,22000.0,41230.0,13020.0,19530.0,2170.0,3255.0,TP.HCM,Best Express
TT260008754,12/05/2026 10:57:35,Cancelled,LAN-121,Chân váy mẫu 121,1,289000,289000,16000.0,0.0,0.0,0.0,0.0,0.0,Thanh Hoá,J&T Express
TT260008760,12/05/2026 12:17:53,Completed,LAN-040,Áo mẫu 040,1,249000,249000,0.0,47310.0,14940.0,22410.0,2490.0,3735.0,Thanh Hoá,GHN
TT260008770,12/05/2026 14:32:00,Completed,LAN-040,Áo mẫu 040,1,249000,249000,0.0,47310.0,14940.0,22410.0,2490.0,3735.0,Nghệ An,Best Express
TT260008772,12/05/2026 15:08:31,Completed,LAN-099,Quần mẫu 099,1,139000,139000,0.0,26410.0,8340.0,12510.0,1390.0,2085.0,Cần Thơ,J&T Express
TT260008776,12/05/2026 17:04:05,Returned,LAN-038,Áo mẫu 038,1,229000,229000,0.0,0.0,0.0,0.0,0.0,0.0,Khánh Hoà,J&T Express
TT260008778,12/05/2026 17:30:55,Completed,LAN-117,Chân váy mẫu 117,1,259000,259000,23000.0,44840.0,14160.0,21240.0,2360.0,3540.0,Cần Thơ,J&T Express
TT260008780,12/05/2026 17:49:45,Returned,LAN-056,Váy/Đầm mẫu 056,1,99000,99000,0.0,0.0,0.0,0.0,0.0,0.0,TP.HCM,J&T Express
TT260008783,12/05/2026 18:09:33,Completed,LAN-054,Váy/Đầm mẫu 054,1,129000,129000,9000.0,22800.0,7200.0,10800.0,1200.0,1800.0,TP.HCM,J&T Express
TT260008784,12/05/2026 18:13:23,Completed,LAN-079,Váy/Đầm mẫu 079,1,119000,119000,9000.0,20900.0,6600.0,9900.0,1100.0,1650.0,TP.HCM,J&T Express
TT260008785,12/05/2026 18:17:40,Returned,LAN-148,Phụ kiện mẫu 148,1,129000,129000,0.0,0.0,0.0,0.0,0.0,0.0,Đồng Nai,Best Express
TT260008789,12/05/2026 19:48:32,Completed,LAN-133,Set đồ mẫu 133,1,129000,129000,0.0,24510.0,7740.0,11610.0,1290.0,1935.0,Bình Dương,GHN
TT260008797,12/05/2026 21:31:34,Completed,LAN-088,Quần mẫu 088,3,129000,387000,32000.0,67450.0,21300.0,31950.0,3550.0,5325.0,TP.HCM,Best Express
TT260008800,13/05/2026 07:21:32,Returned,LAN-097,Quần mẫu 097,1,259000,259000,0.0,0.0,0.0,0.0,0.0,0.0,TP.HCM,J&T Express
TT260008803,13/05/2026 08:01:15,Completed,LAN-101,Quần mẫu 101,1,139000,139000,13000.0,23940.0,7560.0,11340.0,1260.0,1890.0,Hải Phòng,J&T Express
TT260008806,13/05/2026 08:53:24,Completed,LAN-029,Áo mẫu 029,2,159000,318000,29000.0,54910.0,17340.0,26010.0,2890.0,4335.0,Hà Nội,GHN
TT260008815,13/05/2026 09:57:47,Completed,LAN-127,Chân váy mẫu 127,2,279000,558000,140000.0,79420.0,25080.0,37620.0,4180.0,6270.0,Hà Nội,Best Express
TT260008816,13/05/2026 10:13:42,Completed,LAN-143,Phụ kiện mẫu 143,1,189000,189000,0.0,35910.0,11340.0,17010.0,1890.0,2835.0,Nghệ An,GHN
TT260008819,13/05/2026 11:08:31,Returned,LAN-011,Áo mẫu 011,1,259000,259000,21000.0,0.0,0.0,0.0,0.0,0.0,Đồng Nai,J&T Express
TT260008820,13/05/2026 11:17:28,Completed,LAN-007,Áo mẫu 007,2,239000,478000,42000.0,82840.0,26160.0,39240.0,4360.0,6540.0,Hà Nội,J&T Express
TT260008823,13/05/2026 11:58:37,Completed,LAN-056,Váy/Đầm mẫu 056,1,99000,99000,10000.0,16910.0,5340.0,8010.0,890.0,1335.0,TP.HCM,Best Express
TT260008825,13/05/2026 12:04:41,Completed,LAN-122,Chân váy mẫu 122,3,239000,717000,62000.0,124450.0,39300.0,58950.0,6550.0,9825.0,Hà Nội,GHN
TT260008828,13/05/2026 13:10:11,Completed,LAN-065,Váy/Đầm mẫu 065,1,169000,169000,11000.0,30020.0,9480.0,14220.0,1580.0,2370.0,Hà Nội,J&T Express
TT260008829,13/05/2026 13:14:37,Completed,LAN-070,Váy/Đầm mẫu 070,1,169000,169000,0.0,32110.0,10140.0,15210.0,1690.0,2535.0,Cần Thơ,J&T Express
TT260008830,13/05/2026 13:46:51,Completed,LAN-136,Set đồ mẫu 136,1,209000,209000,17000.0,36480.0,11520.0,17280.0,1920.0,2880.0,TP.HCM,Best Express
TT260008834,13/05/2026 14:15:34,Completed,LAN-013,Áo mẫu 013,2,189000,378000,0.0,71820.0,22680.0,34020.0,3780.0,5670.0,Thanh Hoá,Best Express
TT260008835,13/05/2026 14:28:59,Completed,LAN-145,Phụ kiện mẫu 145,1,169000,169000,9000.0,30400.0,9600.0,14400.0,1600.0,2400.0,TP.HCM,J&T Express
TT260008837,13/05/2026 14:41:49,Completed,LAN-020,Áo mẫu 020,2,129000,258000,0.0,49020.0,15480.0,23220.0,2580.0,3870.0,TP.HCM,GHN
TT260008838,13/05/2026 15:06:26,Returned,LAN-010,Áo mẫu 010,1,229000,229000,0.0,0.0,0.0,0.0,0.0,0.0,Nghệ An,J&T Express
TT260008842,13/05/2026 16:45:59,Completed,LAN-042,Áo mẫu 042,1,219000,219000,16000.0,38570.0,12180.0,18270.0,2030.0,3045.0,TP.HCM,J&T Express
TT260008843,13/05/2026 16:49:51,Completed,LAN-003,Áo mẫu 003,2,99000,198000,20000.0,33820.0,10680.0,16020.0,1780.0,2670.0,Cần Thơ,Best Express
TT260008844,13/05/2026 16:49:58,Completed,LAN-028,Áo mẫu 028,1,169000,169000,0.0,32110.0,10140.0,15210.0,1690.0,2535.0,Hà Nội,J&T Express
TT260008846,13/05/2026 17:02:22,Completed,LAN-090,Quần mẫu 090,1,249000,249000,20000.0,43510.0,13740.0,20610.0,2290.0,3435.0,TP.HCM,GHN
TT260008847,13/05/2026 17:04:56,Completed,LAN-036,Áo mẫu 036,1,279000,279000,70000.0,39710.0,12540.0,18810.0,2090.0,3135.0,Đồng Nai,GHN
TT260008849,13/05/2026 18:21:16,Completed,LAN-029,Áo mẫu 029,2,159000,318000,19000.0,56810.0,17940.0,26910.0,2990.0,4485.0,Nghệ An,J&T Express
TT260008851,13/05/2026 18:39:58,Returned,LAN-089,Quần mẫu 089,2,219000,438000,0.0,0.0,0.0,0.0,0.0,0.0,Khánh Hoà,J&T Express
TT260008852,13/05/2026 18:54:55,Completed,LAN-046,Váy/Đầm mẫu 046,1,269000,269000,25000.0,46360.0,14640.0,21960.0,2440.0,3660.0,TP.HCM,GHN
TT260008854,13/05/2026 19:20:09,Returned,LAN-130,Chân váy mẫu 130,2,99000,198000,0.0,0.0,0.0,0.0,0.0,0.0,Hà Nội,J&T Express
TT260008856,13/05/2026 20:22:49,Completed,LAN-048,Váy/Đầm mẫu 048,1,199000,199000,0.0,37810.0,11940.0,17910.0,1990.0,2985.0,Hà Nội,J&T Express
TT260008858,13/05/2026 20:47:25,Completed,LAN-109,Quần mẫu 109,1,189000,189000,0.0,35910.0,11340.0,17010.0,1890.0,2835.0,TP.HCM,Best Express
TT260008860,13/05/2026 21:08:23,Completed,LAN-022,Áo mẫu 022,1,129000,129000,0.0,24510.0,7740.0,11610.0,1290.0,1935.0,TP.HCM,GHN
TT260008863,13/05/2026 21:46:47,Completed,LAN-048,Váy/Đầm mẫu 048,1,199000,199000,0.0,37810.0,11940.0,17910.0,1990.0,2985.0,TP.HCM,Best Express
TT260008864,13/05/2026 22:38:55,Completed,LAN-005,Áo mẫu 005,2,229000,458000,0.0,87020.0,27480.0,41220.0,4580.0,6870.0,Khánh Hoà,Best Express
TT260008865,14/05/2026 07:15:36,Completed,LAN-026,Áo mẫu 026,1,229000,229000,0.0,43510.0,13740.0,20610.0,2290.0,3435.0,Hà Nội,GHN
TT260008869,14/05/2026 08:02:36,Completed,LAN-059,Váy/Đầm mẫu 059,1,99000,99000,0.0,18810.0,5940.0,8910.0,990.0,1485.0,Hà Nội,J&T Express
TT260008870,14/05/2026 08:08:00,Completed,LAN-122,Chân váy mẫu 122,2,239000,478000,27000.0,85690.0,27060.0,40590.0,4510.0,6765.0,TP.HCM,J&T Express
TT260008872,14/05/2026 08:21:20,Completed,LAN-011,Áo mẫu 011,2,259000,518000,28000.0,93100.0,29400.0,44100.0,4900.0,7350.0,Bình Dương,J&T Express
TT260008875,14/05/2026 09:24:20,Completed,LAN-134,Set đồ mẫu 134,1,129000,129000,0.0,24510.0,7740.0,11610.0,1290.0,1935.0,Cần Thơ,Best Express
TT260008876,14/05/2026 09:28:56,Completed,LAN-106,Quần mẫu 106,1,179000,179000,0.0,34010.0,10740.0,16110.0,1790.0,2685.0,Hải Phòng,J&T Express
TT260008878,14/05/2026 10:48:20,Completed,LAN-072,Váy/Đầm mẫu 072,2,209000,418000,0.0,79420.0,25080.0,37620.0,4180.0,6270.0,Hải Phòng,GHN
TT260008879,14/05/2026 10:50:55,Completed,LAN-122,Chân váy mẫu 122,2,239000,478000,0.0,90820.0,28680.0,43020.0,4780.0,7170.0,TP.HCM,GHN
TT260008882,14/05/2026 12:55:31,Returned,LAN-047,Váy/Đầm mẫu 047,1,169000,169000,0.0,0.0,0.0,0.0,0.0,0.0,TP.HCM,Best Express
TT260008884,14/05/2026 13:36:30,Completed,LAN-011,Áo mẫu 011,1,259000,259000,0.0,49210.0,15540.0,23310.0,2590.0,3885.0,Đà Nẵng,J&T Express
TT260008885,14/05/2026 13:48:02,Completed,LAN-051,Váy/Đầm mẫu 051,1,119000,119000,10000.0,20710.0,6540.0,9810.0,1090.0,1635.0,Nghệ An,J&T Express
TT260008887,14/05/2026 13:59:11,Returned,LAN-039,Áo mẫu 039,1,249000,249000,24000.0,0.0,0.0,0.0,0.0,0.0,Nghệ An,J&T Express
TT260008888,14/05/2026 14:17:09,Completed,LAN-096,Quần mẫu 096,1,289000,289000,21000.0,50920.0,16080.0,24120.0,2680.0,4020.0,Đồng Nai,GHN
TT260008889,14/05/2026 14:26:26,Completed,LAN-120,Chân váy mẫu 120,2,269000,538000,33000.0,95950.0,30300.0,45450.0,5050.0,7575.0,Hà Nội,GHN
TT260008890,14/05/2026 14:33:27,Returned,LAN-149,Phụ kiện mẫu 149,1,169000,169000,14000.0,0.0,0.0,0.0,0.0,0.0,Hải Phòng,J&T Express
TT260008892,14/05/2026 14:53:08,Completed,LAN-036,Áo mẫu 036,1,279000,279000,70000.0,39710.0,12540.0,18810.0,2090.0,3135.0,TP.HCM,GHN
TT260008894,14/05/2026 15:47:47,Completed,LAN-127,Chân váy mẫu 127,1,279000,279000,70000.0,39710.0,12540.0,18810.0,2090.0,3135.0,Hà Nội,J&T Express
TT260008896,14/05/2026 16:07:46,Completed,LAN-117,Chân váy mẫu 117,1,259000,259000,14000.0,46550.0,14700.0,22050.0,2450.0,3675.0,Hà Nội,GHN
TT260008900,14/05/2026 17:42:37,Completed,LAN-122,Chân váy mẫu 122,2,239000,478000,31000.0,84930.0,26820.0,40230.0,4470.0,6705.0,Hà Nội,GHN
TT260008902,14/05/2026 18:29:14,Completed,LAN-009,Áo mẫu 009,3,199000,597000,0.0,113430.0,35820.0,53730.0,5970.0,8955.0,Khánh Hoà,J&T Express
TT260008907,14/05/2026 21:13:28,Completed,LAN-034,Áo mẫu 034,1,279000,279000,70000.0,39710.0,12540.0,18810.0,2090.0,3135.0,Hà Nội,J&T Express
TT260008909,14/05/2026 21:53:31,Completed,LAN-089,Quần mẫu 089,1,219000,219000,0.0,41610.0,13140.0,19710.0,2190.0,3285.0,Thanh Hoá,J&T Express
TT260008912,14/05/2026 22:30:48,Completed,LAN-057,Váy/Đầm mẫu 057,1,239000,239000,13000.0,42940.0,13560.0,20340.0,2260.0,3390.0,Cần Thơ,J&T Express
TT260008921,15/05/2026 08:16:15,Completed,LAN-111,Chân váy mẫu 111,1,209000,209000,0.0,39710.0,12540.0,18810.0,2090.0,3135.0,Hà Nội,J&T Express
TT260008924,15/05/2026 08:32:27,Completed,LAN-127,Chân váy mẫu 127,1,279000,279000,70000.0,39710.0,12540.0,18810.0,2090.0,3135.0,Cần Thơ,GHN
TT260008930,15/05/2026 09:39:53,Completed,LAN-051,Váy/Đầm mẫu 051,1,119000,119000,0.0,22610.0,7140.0,10710.0,1190.0,1785.0,Hà Nội,Best Express
TT260008932,15/05/2026 10:38:49,Completed,LAN-011,Áo mẫu 011,1,259000,259000,0.0,49210.0,15540.0,23310.0,2590.0,3885.0,Hà Nội,Best Express
TT260008933,15/05/2026 10:46:17,Completed,LAN-068,Váy/Đầm mẫu 068,1,219000,219000,16000.0,38570.0,12180.0,18270.0,2030.0,3045.0,Hà Nội,Best Express
TT260008934,15/05/2026 11:15:48,Completed,LAN-038,Áo mẫu 038,2,229000,458000,44000.0,78660.0,24840.0,37260.0,4140.0,6210.0,Nghệ An,Best Express
TT260008935,15/05/2026 11:44:17,Returned,LAN-064,Váy/Đầm mẫu 064,1,279000,279000,15000.0,0.0,0.0,0.0,0.0,0.0,Hà Nội,GHN
TT260008939,15/05/2026 12:43:38,Completed,LAN-136,Set đồ mẫu 136,1,209000,209000,17000.0,36480.0,11520.0,17280.0,1920.0,2880.0,Nghệ An,J&T Express
TT260008942,15/05/2026 13:00:26,Completed,LAN-041,Áo mẫu 041,1,219000,219000,0.0,41610.0,13140.0,19710.0,2190.0,3285.0,TP.HCM,GHN
TT260008943,15/05/2026 13:26:37,Returned,LAN-066,Váy/Đầm mẫu 066,1,209000,209000,14000.0,0.0,0.0,0.0,0.0,0.0,Thanh Hoá,J&T Express
TT260008944,15/05/2026 13:34:59,Completed,LAN-016,Áo mẫu 016,1,209000,209000,0.0,39710.0,12540.0,18810.0,2090.0,3135.0,TP.HCM,J&T Express
TT260008945,15/05/2026 13:35:00,Completed,LAN-015,Áo mẫu 015,2,139000,278000,0.0,52820.0,16680.0,25020.0,2780.0,4170.0,Đà Nẵng,Best Express
